area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,B,Cable,0.985931811,0.985931811,0.985931811,0.985931811,0.985931811,0.595167163
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,R,Fiber,0.447202913,0.447202913,0.447202913,0.447202913,0.447202913,0.437106918
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,B,Fiber,0.053293611,0.053293611,0.053293611,0.053293611,0.051638530,0.039721946
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,R,All Fixed Wireless,0.805031447,0.515061238,0.515061238,0.240814300,0,0
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,B,All Fixed Wireless,0.900529626,0.664846077,0.522178087,0.094836147,0,0.000000000
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,R,Unlicensed Fixed Wireless,0,0,0,0,0.000000000,0
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,R,Licensed Fixed Wireless,0.805031447,0.515061238,0.515061238,0.240814300,0.000000000,0
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,B,Licensed Fixed Wireless,0.900529626,0.664846077,0.522178087,0.094836147,0,0
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,R,Other,0,0,0,0,0.000000000,0
Total,Census Place,0904790,Bethel,"Bethel, CT",6042,B,Other,0,0.000000000,0,0,0,0
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.951323655,0.661827498
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.175064048,0.031596926
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,R,All Wired,0.951323655,0.951323655,0.951323655,0.951323655,0.951323655,0.661827498
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,B,All Wired,0.175064048,0.175064048,0.175064048,0.175064048,0.175064048,0.031596926
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,R,Any Terrestrial,0.953031597,0.953031597,0.953031597,0.952177626,0.951323655,0.661827498
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,B,Any Terrestrial,0.388556789,0.296327925,0.295473954,0.193851409,0.175064048,0.031596926
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,R,All Wired and Licensed Fixed Wireless,0.953031597,0.953031597,0.953031597,0.952177626,0.951323655,0.661827498
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,B,All Wired and Licensed Fixed Wireless,0.388556789,0.296327925,0.295473954,0.193851409,0.175064048,0.031596926
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,R,Copper,0.026473100,0.026473100,0,0,0.000000000,0
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,B,Copper,0.028181042,0.028181042,0,0,0,0.000000000
Total,Census Place,0904945,Bethlehem Village,"Bethlehem Village, CT",1171,R,Cable/Fiber,0.951323655,0.951323655,0.951323655,0.951323655,0.951323655,0.661827498
