area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Total,Census Place,1900640,Agency,"Agency, IA",340,B,Copper,0.967647059,0.967647059,0.967647059,0.914705882,0,0
Total,Census Place,1900640,Agency,"Agency, IA",340,R,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.935294118
Total,Census Place,1900640,Agency,"Agency, IA",340,B,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.935294118
Total,Census Place,1900640,Agency,"Agency, IA",340,R,Cable,0.991176471,0.991176471,0.991176471,0.991176471,0.991176471,0
Total,Census Place,1900640,Agency,"Agency, IA",340,B,Cable,0.991176471,0.991176471,0.991176471,0.991176471,0.991176471,0
Total,Census Place,1900640,Agency,"Agency, IA",340,R,Fiber,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118
Total,Census Place,1900640,Agency,"Agency, IA",340,B,Fiber,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118,0.935294118
Total,Census Place,1900640,Agency,"Agency, IA",340,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,1900640,Agency,"Agency, IA",340,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,1900640,Agency,"Agency, IA",340,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,1900640,Agency,"Agency, IA",340,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,1900640,Agency,"Agency, IA",340,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1900640,Agency,"Agency, IA",340,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1900640,Agency,"Agency, IA",340,R,All Fixed Wireless,0.976470588,0.976470588,0.973529412,0.847058824,0,0
Total,Census Place,1900640,Agency,"Agency, IA",340,B,All Fixed Wireless,0.994117647,0.994117647,0.991176471,0.905882353,0,0.000000000
Total,Census Place,1900640,Agency,"Agency, IA",340,R,Unlicensed Fixed Wireless,0.870588235,0.870588235,0.820588235,0,0,0
Total,Census Place,1900640,Agency,"Agency, IA",340,B,Unlicensed Fixed Wireless,0.870588235,0.870588235,0.820588235,0,0.000000000,0
Total,Census Place,1900640,Agency,"Agency, IA",340,R,Licensed Fixed Wireless,0.917647059,0.917647059,0.917647059,0.847058824,0,0
Total,Census Place,1900640,Agency,"Agency, IA",340,B,Licensed Fixed Wireless,0.950000000,0.950000000,0.950000000,0.905882353,0.000000000,0
Total,Census Place,1900640,Agency,"Agency, IA",340,R,Other,0,0,0,0,0.000000000,0
Total,Census Place,1900640,Agency,"Agency, IA",340,B,Other,0,0,0,0,0.000000000,0
Total,Census Place,1900730,Ainsworth,"Ainsworth, IA",273,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1900730,Ainsworth,"Ainsworth, IA",273,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1900730,Ainsworth,"Ainsworth, IA",273,R,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1900730,Ainsworth,"Ainsworth, IA",273,B,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1900730,Ainsworth,"Ainsworth, IA",273,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1900730,Ainsworth,"Ainsworth, IA",273,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1900730,Ainsworth,"Ainsworth, IA",273,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1900730,Ainsworth,"Ainsworth, IA",273,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1900730,Ainsworth,"Ainsworth, IA",273,R,Copper,0.974358974,0.974358974,0.882783883,0.816849817,0,0.000000000
Total,Census Place,1900730,Ainsworth,"Ainsworth, IA",273,B,Copper,0.974358974,0.974358974,0.882783883,0.816849817,0,0
Total,Census Place,1900730,Ainsworth,"Ainsworth, IA",273,R,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1900730,Ainsworth,"Ainsworth, IA",273,B,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1900730,Ainsworth,"Ainsworth, IA",273,R,Cable,0,0.000000000,0,0,0,0
Total,Census Place,1900730,Ainsworth,"Ainsworth, IA",273,B,Cable,0.000000000,0,0,0,0,0
Total,Census Place,1900730,Ainsworth,"Ainsworth, IA",273,R,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1900730,Ainsworth,"Ainsworth, IA",273,B,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1900730,Ainsworth,"Ainsworth, IA",273,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
