area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,R,Fiber,0.665229322,0.665229322,0.665229322,0.665229322,0.665229322,0.654841239
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,B,Fiber,0.665229322,0.665229322,0.665229322,0.665229322,0.665229322,0.654841239
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,R,All Fixed Wireless,0.999803998,0.999803998,0.999803998,0.999411995,0.999411995,0.000196002
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,B,All Fixed Wireless,1.000000000,1.000000000,0.999803998,0.999411995,0.999411995,0
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,R,Unlicensed Fixed Wireless,0.999411995,0.999411995,0.999411995,0.999411995,0.999411995,0.000196002
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,B,Unlicensed Fixed Wireless,0.999411995,0.999411995,0.999411995,0.999411995,0.999411995,0
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,R,Licensed Fixed Wireless,0.498823991,0.441787534,0.441787534,0.090356723,0,0.000000000
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,B,Licensed Fixed Wireless,0.477263818,0.398863191,0.275382203,0.014504116,0,0.000000000
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,R,Other,0.000000000,0,0,0,0,0
Nontribal,Census Place,4967770,Santaquin,"Santaquin, UT",5102,B,Other,0,0,0,0,0,0.000000000
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.999573045,0.731445243
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.999644204,0.731231765
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,R,All Wired,0.992528286,0.991959012,0.991460898,0.988543372,0.987262506,0.719490500
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,B,All Wired,0.992457127,0.991887853,0.991389739,0.988472212,0.987333665,0.719561659
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,R,Any Terrestrial,0.999928841,0.999857682,0.999857682,0.999715363,0.999573045,0.731445243
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,0.999715363,0.999644204,0.731231765
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,R,All Wired and Licensed Fixed Wireless,0.997651747,0.995232335,0.995161176,0.989397282,0.987262506,0.719490500
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,B,All Wired and Licensed Fixed Wireless,0.998576816,0.996655518,0.996584359,0.989397282,0.987333665,0.719561659
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,R,Copper,0.480537963,0.448160535,0.390379278,0.036291183,0,0.000000000
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,B,Copper,0.480395645,0.448018217,0.390236960,0.036148865,0,0
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,R,Cable/Fiber,0.987262506,0.987262506,0.987262506,0.987262506,0.987262506,0.719490500
Nontribal,Census Place,4967825,Saratoga Springs,"Saratoga Springs, UT",14053,B,Cable/Fiber,0.987333665,0.987333665,0.987333665,0.987333665,0.987333665,0.719561659
